customer_id,viewed,carted,checkout,purchased
41312,1,1,0,0
41318,0,\N,1,0
41319,1,1,0,0
41321,1,0,0,0
41323,1,0,0,0
41324,1,1,0,0
41326,1,0,0,0
41331,1,1,0,0
41334,1,0,0,0
41340,1,0,0,0
41342,1,1,1,0
41343,1,0,0,0
41346,1,0,0,0
41348,1,0,0,0
41351,1,1,0,0
41354,1,0,0,0
41358,1,0,0,0
41359,1,0,0,0
41360,1,0,0,0
41361,1,0,0,0
41363,1,1,1,0
41364,1,0,0,0
41365,1,0,0,0
41369,1,1,0,0
41370,1,0,0,0
41371,1,0,0,0
41372,1,0,0,0
41374,1,0,0,0
41375,1,1,0,0
41376,1,1,0,0
41377,1,0,0,0
41378,1,0,0,0
41384,1,1,1,0
41388,1,1,0,0
41392,1,1,1,0
41393,1,0,\N,1
41394,1,0,0,0
41397,1,1,1,1
41398,1,0,0,0
41399,1,0,0,0
41400,1,1,1,0
41401,1,0,0,0
41404,1,1,1,0
41405,1,0,0,0
41406,1,0,0,0
41411,1,1,1,0
41413,1,1,1,0
41416,1,0,0,0
41417,1,1,1,0
41420,1,0,0,0
41421,1,0,0,0
41423,1,0,0,0
41424,1,0,0,0
41426,1,1,0,0
41428,1,0,0,0
41429,1,0,0,0
41430,1,1,0,0
41431,1,1,0,0
41435,1,1,0,0
41437,1,0,0,0
41439,1,0,0,0
41440,1,1,0,0
41441,1,0,\N,0
41445,1,0,0,0
41448,1,1,1,1
41454,1,0,0,0
41455,1,0,0,0
41456,1,0,0,0
41467,1,0,0,0
41468,1,0,0,0
41470,1,1,0,0
41476,1,1,0,0
41478,1,1,0,\N
41481,1,0,0,0
41484,1,0,0,0
41485,1,0,0,0
41488,1,1,0,0
41491,1,1,1,1
41495,1,1,0,0
41496,1,0,0,0
41497,1,0,0,0
41499,1,0,\N,0
41501,1,0,0,0
41502,1,1,0,0
41503,1,1,0,0
41507,1,0,0,0
41508,1,0,0,0
41509,1,1,1,1
41515,1,0,0,0
41517,1,1,1,0
41519,1,1,0,0
41520,1,0,0,0
41524,1,0,0,0
41529,1,0,0,0
41531,1,0,0,0
41533,1,0,0,0
41535,1,1,1,1
41538,1,0,0,0
41540,1,0,0,0
41542,1,1,0,0
41543,1,1,1,1
41547,1,0,0,0
41548,1,0,0,0
41549,1,0,0,0
41557,1,1,1,0
41558,1,1,1,0
41563,1,0,0,0
41564,1,0,0,0
41565,1,0,0,0
41569,1,1,1,0
41573,1,1,0,0
41574,1,1,1,0
41578,1,0,0,0
41585,1,0,0,0
41589,0,\N,0,0
41590,1,0,0,0
41591,0,\N,1,0
41593,1,1,0,0
41598,1,0,0,0
41599,1,0,0,0
41602,1,0,0,0
41603,1,0,0,0
41606,1,0,0,0
41608,1,1,1,1
41610,1,0,0,0
41612,1,1,1,0
41613,1,1,1,1
41624,1,0,0,0
41627,1,0,0,0
41628,1,0,0,0
41629,1,0,0,0
41631,1,1,1,1
41632,1,1,1,0
41634,1,1,1,0
41635,1,0,0,0
41636,1,0,0,0
41639,1,0,0,0
41642,1,0,0,0
41645,1,1,1,1
41646,1,0,0,0
41647,1,1,1,1
41651,1,0,0,0
41653,1,0,0,0
41656,1,1,0,0
41668,1,1,0,0
41670,1,0,0,0
41671,1,0,0,0
41672,1,0,0,0
41674,1,1,0,\N
41677,1,1,1,1
41678,1,1,1,0
41679,1,0,0,0
41680,1,0,0,0
41684,1,1,1,0
41692,1,0,0,0
41696,1,0,0,0
41701,1,0,0,0
41702,1,0,0,0
41705,1,0,0,0
41708,1,0,0,0
41711,1,1,1,0
41714,1,0,0,0
41716,1,0,0,0
41719,1,0,0,0
41725,1,1,1,0
41730,1,1,1,0
41731,1,0,0,0
41732,1,1,1,1
41734,1,0,0,0
41736,1,0,0,0
41738,1,0,0,0
41746,1,1,1,0
41747,1,0,0,0
41749,1,1,0,0
41751,1,1,1,1
41752,1,0,0,0
41754,0,\N,1,0
41755,1,0,0,0
41758,1,1,1,0
41760,1,0,0,0
41766,1,1,0,0
41767,1,0,0,0
41769,1,0,0,0
41771,1,0,0,0
41772,1,0,0,0
41773,1,1,0,0
41776,1,0,0,0
41777,1,0,0,0
41778,1,1,0,0
41780,1,0,0,0
41781,1,1,0,0
41789,1,1,0,0
41792,1,1,0,0
41793,1,1,1,1
41795,1,0,0,0
41798,1,0,0,0
41799,1,0,0,0
41804,1,1,1,1
41808,1,1,1,0
41809,1,0,\N,0
41819,1,1,0,0
41821,1,0,\N,0
41826,1,0,0,0
41827,1,1,1,0
41832,1,0,0,0
41835,1,0,0,0
41836,1,0,0,0
41840,1,0,0,0
41842,1,1,0,0
41844,0,\N,0,0
41845,0,\N,0,0
41846,1,1,1,1
41848,1,0,0,0
41853,1,0,0,0
41859,1,0,0,0
41860,1,1,0,0
41861,1,0,0,0
41865,1,0,0,0
41868,1,0,0,0
41872,1,0,0,0
41873,1,0,0,0
41880,1,0,0,0
41886,1,0,0,0
41888,1,1,0,0
41890,1,0,0,0
41893,1,1,1,0
41898,1,1,1,1
41901,1,0,0,0
41905,1,1,0,0
41907,1,1,0,0
41908,1,1,0,0
41917,1,1,1,1
41918,1,0,0,0
41919,1,0,0,0
41929,1,0,0,0
41930,1,1,1,0
41934,1,1,1,1
41935,1,0,0,0
41937,1,1,1,1
41942,1,0,0,0
41944,1,0,0,0
41949,1,1,0,0
41950,1,1,0,0
41957,1,1,0,0
41958,1,1,1,1
41959,1,0,0,0
41963,1,0,0,0
41964,1,1,1,0
41967,1,1,1,1
41969,1,0,0,0
41971,1,0,0,0
41975,1,0,0,0
41976,1,0,0,0
41977,1,0,0,0
41979,1,1,1,0
41982,1,0,0,0
41990,1,0,0,0
41991,1,0,0,0
41993,1,0,0,0
41994,1,0,0,0
41996,1,0,0,0
42000,1,1,0,0
42006,1,0,0,0
42011,1,1,1,1
42012,1,0,0,0
42014,1,0,0,0
42017,1,0,0,0
42020,1,0,0,0
42021,1,0,0,0
42024,1,0,0,0
42033,1,0,0,0
42036,1,0,0,0
42039,1,0,0,0
42041,1,0,0,0
42042,1,0,0,0
42043,1,0,0,0
42047,1,0,0,0
42048,1,0,0,0
42049,1,0,0,0
42052,1,0,\N,0
42059,1,1,0,0
42060,1,0,0,0
42062,1,1,1,1
42063,1,0,0,0
42074,1,0,0,0
42077,1,1,0,0
42079,1,0,0,0
42082,1,0,0,0
42085,1,1,1,1
42089,1,0,0,0
42091,1,1,0,0
42092,1,0,0,0
42098,1,1,0,0
42100,1,1,1,1
42102,1,0,0,0
42105,1,0,0,0
42106,1,0,0,0
42119,1,1,0,\N
42120,1,0,0,0
42121,1,0,0,0
42122,1,0,0,0
42124,1,0,0,0
42125,1,0,0,0
42131,1,0,0,0
42132,1,0,0,0
42136,0,\N,1,0
42137,1,1,1,0
42140,1,1,1,0
42141,1,0,0,0
42143,1,1,0,0
42147,1,0,0,0
42148,1,0,0,0
42149,1,0,0,0
42150,1,0,0,0
42151,1,1,0,0
42155,1,0,0,0
42158,1,0,0,0
42159,1,0,0,0
42161,1,1,0,0
42164,1,1,0,0
42165,1,0,0,0
42169,1,0,0,0
42176,1,0,0,0
42177,1,0,0,0
42180,0,\N,1,0
42182,1,1,0,0
42184,1,1,1,1
42185,1,0,0,0
42187,1,0,0,0
42188,1,0,0,0
42189,1,1,1,1
42194,1,0,0,0
42198,1,1,0,0
42200,1,0,0,0
42203,1,1,1,0
42205,1,0,0,0
42208,1,0,0,0
42213,1,0,0,0
42214,1,0,0,0
42218,1,0,0,0
42221,1,1,1,1
42222,1,1,1,1
42223,1,0,0,0
42229,1,0,0,0
42230,1,0,0,0
42239,1,0,0,0
42240,1,1,1,1
42245,1,1,0,0
42246,1,0,0,0
42247,1,1,1,0
42248,1,0,0,0
42250,1,1,1,1
42251,1,0,0,0
42254,1,0,0,0
42258,1,0,0,0
42261,0,\N,0,0
42263,1,0,0,0
42264,1,1,0,0
42266,1,1,0,0
42267,1,0,0,0
42270,1,0,0,0
42272,1,0,0,0
42273,1,0,0,0
42274,1,0,0,0
42280,1,0,0,0
42282,1,1,1,1
42283,1,0,0,0
42284,1,0,0,0
42290,1,1,1,1
42291,1,1,0,0
42294,1,1,1,1
42296,1,0,0,0
42298,1,0,0,0
42302,1,1,1,0
42306,1,0,0,0
42309,1,0,0,0
42314,1,0,0,0
42316,1,0,0,0
42317,1,0,0,0
42318,1,0,0,0
42319,1,0,0,0
42320,1,0,0,0
42321,1,1,1,0
42323,1,1,1,1
42325,1,0,0,0
42326,1,1,1,0
42332,1,0,0,0
42334,1,1,0,0
42335,1,1,1,0
42336,1,1,1,0
42337,1,0,0,0
42339,1,0,0,0
42340,1,0,0,0
42341,1,0,0,0
42344,1,0,0,0
42348,1,0,0,0
42350,1,0,0,0
42351,1,0,0,0
42356,1,0,0,0
42360,1,0,0,0
42362,1,0,0,0
42365,1,0,0,0
42367,1,0,0,0
42370,1,0,0,0
42372,1,0,0,0
42376,1,0,0,0
42382,1,0,0,0
42385,1,0,0,0
42386,1,0,0,0
42387,1,0,0,0
42390,1,1,1,1
42394,1,1,1,0
42395,1,1,1,0
42396,1,1,0,0
42398,1,0,0,0
42399,1,0,0,0
42400,1,0,0,0
42402,1,0,0,0
42403,1,0,0,0
42405,1,1,0,0
42409,1,0,0,0
42412,1,0,0,0
42413,1,0,0,0
42414,1,1,0,0
42415,1,1,1,0
42418,1,1,1,0
42419,1,1,1,1
42420,1,0,0,0
42426,0,0,\N,1
42430,1,0,0,0
42434,1,1,0,0
42436,1,0,0,0
42445,1,0,0,0
42446,1,0,0,0
42451,1,0,0,0
42459,1,0,0,0
42461,1,0,0,0
42462,1,1,1,1
42463,1,1,0,0
42470,1,1,1,1
42474,1,0,0,0
42481,1,0,0,0
42483,1,1,1,1
42489,1,1,0,0
42492,1,0,0,0
42493,1,0,0,0
42496,1,0,0,0
42499,1,0,0,0
42501,1,0,\N,1
42507,1,0,0,0
42512,1,0,0,0
42513,1,0,0,0
42515,1,1,1,0
42516,1,0,0,0
42521,1,0,0,0
42522,1,0,0,0
42526,1,0,0,0
42528,1,0,0,0
42529,1,0,0,0
42531,1,0,0,0
42536,1,0,0,0
42537,1,0,0,0
42544,1,0,0,0
42545,0,\N,0,0
42554,1,0,0,0
42556,1,1,1,0
42558,1,0,0,0
42567,1,0,0,0
42568,1,0,0,0
42572,1,0,0,0
42574,1,1,1,0
42579,1,0,0,0
42582,1,0,0,0
42590,1,1,0,0
42591,1,0,0,0
42594,1,0,0,0
42596,1,1,0,0
42601,1,1,0,0
42603,1,0,0,0
42605,1,0,0,0
42609,1,1,1,0
42615,1,1,1,1
42616,1,0,0,0
42619,1,0,0,0
42623,1,1,1,1
42624,1,1,1,1
42626,1,0,0,0
42628,1,1,1,0
42630,1,0,0,0
42631,1,0,0,0
42635,1,0,0,0
42637,1,0,0,0
42640,1,1,1,1
42641,1,0,0,0
42642,1,0,0,0
42650,1,1,1,0
42651,1,0,0,0
42656,1,0,0,0
42658,1,1,0,0
42661,1,1,0,0
42667,1,0,0,0
42668,1,0,0,0
42672,1,0,0,0
42673,1,0,0,0
42674,1,0,0,0
42676,1,0,0,0
42680,1,0,0,0
42681,1,1,1,1
42682,1,1,1,0
42684,1,0,0,0
42685,1,1,1,0
42690,1,0,0,0
42691,1,0,0,0
42692,1,1,1,1
42697,1,1,0,0
42701,1,0,0,0
42702,0,\N,0,0
42704,1,0,0,0
42708,1,0,0,0
42711,1,1,1,1
42712,1,0,0,0
42716,1,0,0,0
42717,1,0,0,0
42719,1,0,0,0
42721,1,0,0,0
42722,1,0,0,0
42728,1,1,1,0
42730,1,0,0,0
42732,1,0,0,0
42734,1,0,0,0
42735,1,0,0,0
42737,1,0,0,0
42738,1,0,0,0
42741,1,1,1,1
42743,1,0,0,0
42745,1,1,1,1
42747,1,0,0,0
42748,1,1,1,1
42750,1,0,0,0
42753,1,0,0,0
42754,1,0,0,0
42755,1,0,0,0
42757,1,0,0,0
42760,1,0,0,0
42767,1,0,0,0
42773,1,1,1,1
42779,1,0,0,0
42781,1,0,0,0
42786,1,1,0,0
42790,1,0,0,0
42799,1,0,0,0
42805,1,0,0,0
42806,1,0,0,0
42808,1,0,0,0
42811,1,1,0,0
42812,1,1,1,1
42813,1,0,0,0
42816,1,1,1,0
42824,1,0,0,0
42825,1,0,0,0
42826,1,1,0,0
42828,1,1,1,1
42835,1,0,0,0
42837,1,0,0,0
42841,1,0,0,0
42842,1,0,0,0
42845,0,\N,1,0
42846,1,1,1,0
42849,1,0,0,0
42851,1,0,0,0
42854,1,0,0,0
42855,1,0,0,0
42856,1,0,0,0
42859,1,0,0,0
42862,1,1,0,0
42864,1,0,0,0
42865,0,\N,0,0
42866,1,0,0,0
42869,1,0,0,0
42871,1,0,0,0
42873,1,1,1,0
42881,1,1,1,0
42882,1,0,0,0
42884,1,1,1,0
42886,1,0,0,0
42890,1,1,1,0
42891,0,\N,1,1
42895,1,0,0,0
42896,1,1,1,1
42899,1,0,0,0
42901,1,0,0,0
42905,1,0,0,0
42909,1,0,0,0
42910,1,0,0,0
42911,1,1,1,1
42912,0,\N,0,\N
42920,1,1,0,0
42923,1,0,0,0
42928,1,1,1,0
42930,1,0,0,0
42931,1,0,0,0
42935,1,0,0,0
42937,1,1,0,0
42939,1,1,0,0
42940,0,\N,1,0
42942,1,0,0,0
42946,1,1,1,1
42951,1,0,0,0
42956,1,1,1,1
42957,1,0,0,0
42958,1,0,0,0
42960,0,\N,1,0
42961,1,1,1,1
42962,1,1,1,1
42967,1,0,0,0
42972,1,1,1,0
42973,1,0,0,0
42974,1,1,1,1
42975,1,0,0,0
42976,1,0,0,0
42979,1,0,0,0
42981,1,0,0,0
42982,1,0,0,0
42983,1,0,0,0
42984,1,0,0,0
42988,1,0,0,0
42989,1,0,0,0
42991,1,0,0,0
42993,1,1,1,0
42997,1,1,0,0
42998,1,0,0,0
42999,1,0,0,0
43003,1,1,1,1
43005,0,\N,0,0
43006,1,0,\N,0
43009,1,0,0,0
43010,1,1,0,0
43011,1,0,0,0
43013,1,1,0,0
43014,1,0,0,0
43015,1,0,0,0
43017,1,1,1,0
43019,1,0,0,0
43020,1,0,0,0
43023,1,0,0,0
43024,1,0,0,0
43028,1,0,0,0
43032,1,0,0,0
43034,0,\N,0,0
43038,1,1,1,1
43042,1,1,0,0
43044,1,0,0,0
43049,1,0,0,0
43050,1,0,0,0
43052,1,1,1,1
43054,1,0,0,0
43056,1,0,0,0
43059,1,0,0,0
43068,1,0,0,0
43073,1,0,0,0
43074,1,0,0,0
43075,1,0,0,0
43078,1,0,0,0
43080,1,0,0,0
43082,1,0,0,0
43087,1,0,0,0
43088,1,1,1,1
43092,1,0,0,0
43096,1,0,0,0
43100,1,0,0,0
43102,1,1,1,1
43110,1,1,0,0
43113,1,0,0,0
43114,1,0,0,0
43115,1,0,0,0
43117,1,0,0,0
43118,1,0,0,0
43121,1,0,0,0
43124,1,0,0,0
43125,1,1,0,\N
43126,1,0,0,0
43128,1,1,0,0
43129,1,1,0,0
43130,1,0,0,0
43132,1,0,0,0
43134,1,1,1,1
43135,1,0,0,0
43138,1,0,0,0
43146,1,0,0,0
43150,1,0,0,0
43154,1,0,0,0
43158,1,0,0,0
43162,1,0,0,0
43165,1,1,0,0
43169,1,0,0,0
43176,1,1,1,1
43179,1,0,0,0
43180,1,1,1,0
43185,1,0,0,0
43186,1,0,0,0
43190,1,0,0,0
43192,1,1,0,0
43194,1,0,0,0
43195,1,1,0,0
43196,1,1,1,1
43200,1,0,0,0
43202,1,0,0,0
43203,1,0,0,0
43206,1,1,1,1
43207,1,0,0,0
43208,1,0,0,0
43209,1,1,1,1
43210,1,0,0,0
43211,1,1,0,0
43212,1,0,\N,1
43213,1,1,1,1
43216,1,1,1,0
43218,1,1,1,0
43220,1,1,1,0
43222,1,0,0,0
43228,1,0,0,0
43232,1,1,1,0
43236,1,1,1,1
43237,1,0,0,0
43240,0,\N,1,0
43241,1,1,0,0
43244,1,0,0,0
43245,1,0,0,0
43246,1,0,0,0
43250,1,1,1,1
43251,1,1,1,1
43252,1,0,0,0
43256,1,0,0,0
43258,1,0,0,0
43259,1,0,0,0
43260,1,0,0,0
43261,1,1,0,0
43263,1,1,1,1
43264,1,0,0,0
43265,1,0,0,0
43267,1,0,0,0
43268,1,0,0,0
43271,1,0,0,0
43272,1,1,1,1
43273,1,1,1,0
43275,1,1,1,0
43277,1,1,1,0
43283,1,1,0,0
43285,1,1,0,0
43287,1,0,0,0
43289,1,0,0,0
43290,1,1,1,0
43291,1,1,1,0
43293,1,0,0,0
43297,1,0,0,0
43299,1,0,0,0
43302,1,0,0,0
43305,1,0,0,0
43307,1,0,0,0
43308,1,0,0,0
43311,1,0,0,0
43313,1,0,0,0
43317,1,0,0,0
43321,1,1,1,0
43325,1,0,0,0
43329,1,0,0,0
43334,1,0,0,0
43335,1,1,1,0
43336,1,1,1,1
43337,1,0,0,0
43338,1,0,0,0
43342,1,0,0,0
43343,1,1,1,0
43347,1,1,0,0
43352,1,1,0,0
43356,1,0,0,0
43357,1,0,0,0
43365,1,0,0,0
43366,1,0,0,0
43368,1,1,1,0
43373,1,1,1,0
43375,1,1,1,0
43379,0,\N,0,\N
43380,0,\N,0,0
43382,1,0,0,0
43387,1,0,0,0
43389,1,1,0,0
43391,1,0,0,0
43393,1,0,0,0
43397,1,0,0,0
43398,1,0,0,0
43399,1,0,0,0
43401,1,0,0,0
43402,1,1,1,0
43404,1,0,0,0
43406,1,1,1,1
43407,1,0,0,0
43410,1,0,0,0
43411,1,0,0,0
43413,1,0,0,0
43414,1,0,0,0
43416,1,0,0,0
43422,1,1,1,1
43427,1,1,0,0
43429,1,0,0,0
43431,1,0,0,0
43432,1,1,1,0
43435,1,0,0,0
43438,1,0,0,0
43441,1,0,0,0
43443,1,0,0,0
43449,1,0,0,0
43453,1,0,0,0
43459,1,0,0,0
43460,1,0,0,0
43463,1,0,0,0
43466,1,0,0,0
43467,1,0,0,0
43468,1,0,0,0
43471,1,0,0,0
43473,1,0,0,0
43477,1,0,0,0
43479,1,1,1,0
43481,1,1,1,0
43484,1,0,0,0
43487,1,1,0,0
43490,1,0,0,0
43492,1,0,0,0
43494,1,0,0,0
43495,1,0,0,0
43500,1,0,0,0
43501,0,\N,0,0
43503,1,0,0,0
43505,1,1,1,0
43506,1,0,0,0
43507,1,1,0,0
43508,1,1,1,1
43510,1,0,0,0
43511,1,0,\N,1
43512,1,0,0,0
43518,1,0,0,0
43527,1,0,0,0
43529,1,0,0,0
43531,1,0,0,0
43532,1,0,0,0
43534,1,0,0,0
43535,1,0,0,0
43537,1,1,0,0
43542,1,0,0,0
43545,1,0,0,0
43547,1,0,0,0
43548,1,1,1,1
43550,1,1,0,0
43551,1,0,0,0
43552,1,0,0,0
43560,1,1,0,0
43564,1,1,1,0
43565,1,1,1,0
43567,1,0,0,0
43570,1,0,0,0
43571,1,0,0,0
43572,0,\N,0,0
43573,1,0,0,0
43578,1,1,1,0
43579,1,0,0,0
43581,1,1,1,0
43585,1,0,0,0
43595,1,0,0,0
43596,1,0,0,0
43597,1,1,1,0
43599,1,1,1,0
43601,1,0,0,0
43604,1,0,0,0
43607,1,0,0,0
43608,1,0,0,0
43609,1,0,0,0
43613,1,0,0,0
43614,1,1,1,0
43616,1,0,0,0
43617,1,0,0,0
43618,1,1,1,0
43621,0,\N,1,1
43625,1,0,0,0
43631,1,1,1,0
43633,1,1,1,1
43637,1,0,0,0
43640,1,0,0,0
43644,1,1,0,0
43651,1,1,1,1
43652,1,1,1,0
43656,1,0,0,0
43657,1,1,0,0
43659,1,1,0,0
43660,1,0,0,0
43663,1,0,0,0
43673,1,1,0,0
43678,1,0,0,0
43680,1,0,0,0
43681,1,0,0,0
43686,1,1,1,1
43692,1,0,0,0
43695,1,0,0,0
43696,1,0,0,0
43701,1,0,0,0
43704,1,0,0,0
43705,1,0,0,0
43707,1,0,0,0
43710,1,0,0,0
43714,1,0,0,0
43719,0,\N,1,1
43722,0,\N,1,1
43724,1,1,0,0
43727,1,1,1,1
43730,1,0,0,0
43733,1,0,0,0
43734,1,0,0,0
43735,1,0,0,0
43737,1,1,0,0
43738,1,0,0,0
43739,1,0,0,0
43743,1,0,0,0
43746,1,0,0,0
43749,1,1,1,1
43751,1,1,1,1
43753,1,0,0,0
43755,1,0,0,0
43757,1,1,0,0
43758,1,0,0,0
43761,1,1,0,0
43764,1,1,1,0
43765,1,1,1,0
43770,1,0,0,0
43772,0,\N,0,0
43778,1,1,0,0
43780,1,0,0,0
43781,1,0,0,0
43782,1,0,0,0
43783,1,1,1,0
43786,1,1,1,0
43788,1,0,0,0
43790,1,0,0,0
43801,1,0,0,0
43802,1,0,0,0
43803,1,0,0,0
43806,1,0,0,0
43807,1,0,0,0
43808,1,1,0,0
43810,1,0,0,0
43811,1,0,0,0
43813,1,0,\N,1
43816,1,0,0,0
43817,1,0,0,0
43822,1,0,0,0
43826,1,0,0,0
43827,1,1,1,0
43830,1,0,0,0
43832,1,0,0,0
43837,1,0,\N,1
43839,1,0,0,0
43842,1,1,0,0
43844,1,0,0,0
43846,1,0,0,0
43852,1,0,0,0
43854,1,0,0,0
43855,1,0,0,0
43858,1,1,1,1
43860,1,0,0,0
43863,1,0,0,0
43869,1,1,1,0
43870,1,0,0,0
43872,1,0,0,0
43876,1,1,0,0
43877,1,0,0,0
43880,1,1,0,0
43881,1,0,0,0
43882,1,0,0,0
43884,1,0,0,0
43892,1,1,0,0
43901,1,0,0,0
43902,1,0,0,0
43907,1,1,1,1
43908,1,0,0,0
43911,1,0,0,0
43915,1,0,0,0
43916,1,0,0,0
43923,1,0,0,0
43924,1,1,0,0
43926,1,1,1,1
43927,1,0,0,0
43929,1,0,0,0
43933,1,0,0,0
43938,1,0,0,0
43940,1,1,0,0
43943,1,0,0,0
43948,1,0,0,0
43951,1,1,1,1
43952,1,0,0,0
43953,1,0,0,0
43957,1,0,0,0
43959,1,0,0,0
43960,1,1,1,1
43961,1,0,0,0
43968,1,0,\N,1
43969,1,0,0,0
43974,1,0,0,0
43975,1,0,0,0
43976,1,1,0,0
43977,1,0,0,0
43979,1,1,1,0
43980,1,0,0,0
43982,1,0,0,0
43985,1,0,0,0
43986,1,0,0,0
43987,1,0,0,0
43989,1,0,0,0
43993,1,0,0,0
43995,1,1,1,0
43996,1,1,1,0
43997,1,0,0,0
44001,1,0,0,0
44005,1,0,0,0
44006,1,0,0,0
44007,1,1,0,0
44008,1,1,1,1
44011,1,1,0,0
44013,1,0,0,0
44014,1,1,0,0
44016,1,1,1,1
44017,1,0,0,0
44018,1,0,0,0
44020,1,0,0,0
44025,1,0,0,0
44029,1,0,0,0
44030,1,0,0,0
44031,1,1,1,0
44035,1,0,0,0
44036,1,0,0,0
44040,1,1,1,1
44041,1,1,1,1
44042,1,0,0,0
44046,1,0,0,0
44047,1,0,0,0
44049,1,0,0,0
44051,1,1,0,0
44052,1,1,1,1
44057,1,0,0,0
44058,1,0,0,0
44060,1,0,0,0
44062,1,0,0,0
44063,1,0,0,0
44065,1,0,0,0
44067,1,0,0,0
44072,1,0,0,0
44075,1,0,0,0
44078,1,0,0,0
44080,1,1,1,0
44084,1,0,0,0
44085,1,0,0,0
44086,1,0,0,0
44087,1,0,0,0
44092,1,1,0,0
44095,1,0,0,0
44098,1,0,0,0
44102,1,1,1,1
44104,1,0,0,0
44105,1,0,0,0
44106,1,0,0,0
44111,1,0,0,0
44114,1,1,1,1
44117,1,0,0,0
44121,1,1,0,0
44128,1,0,0,0
44131,1,1,1,1
44136,1,0,0,0
44138,1,0,0,0
44140,1,0,0,0
44142,1,1,1,1
44144,1,0,0,0
44146,1,0,0,0
44147,1,0,0,0
44149,1,0,0,0
44151,1,0,0,0
44156,1,0,0,0
44158,1,0,0,0
44159,1,0,0,0
44161,1,0,0,0
44164,1,1,1,0
44166,1,1,1,0
44169,1,1,1,0
44170,1,1,0,0
44174,1,0,0,0
44175,1,0,0,0
44176,1,1,1,0
44178,1,0,0,0
44187,1,0,0,0
44188,1,0,0,0
44191,1,0,0,0
44195,1,1,1,0
44199,1,1,0,0
44200,1,1,1,0
44201,1,0,0,0
44206,1,0,0,0
44207,1,0,0,0
44210,1,0,0,0
44225,1,0,0,0
44227,1,0,0,0
44228,1,0,0,0
44229,1,1,1,1
44244,1,1,0,0
44247,1,0,0,0
44253,1,0,0,0
44254,1,0,0,0
44255,1,0,0,0
44256,1,0,0,0
44257,1,0,0,0
44267,1,0,0,0
44275,1,1,1,1
44281,1,0,0,0
44282,1,0,0,0
44285,1,0,0,0
44287,1,0,0,0
44289,1,0,0,0
44291,1,0,0,0
44294,1,0,0,0
44296,1,0,0,0
44297,1,0,0,0
44298,1,0,0,0
44301,1,0,0,0
44303,1,1,1,1
44306,1,0,0,0
44309,1,1,1,1
44311,1,1,1,0
44312,1,0,0,0
44315,1,0,0,0
44317,1,1,1,1
44319,1,1,1,1
44321,1,1,1,0
44322,1,0,0,0
44326,1,0,0,0
44332,1,0,0,0
44338,1,0,0,0
44339,1,0,0,0
44343,1,1,0,0
44345,1,1,1,1
44346,1,1,0,0
44349,1,0,0,0
44351,1,1,1,0
44354,1,0,0,0
44358,1,0,0,0
44362,1,0,0,0
44363,1,0,0,0
44369,1,0,0,0
44372,1,1,0,0
44373,1,0,0,0
44374,1,0,0,0
44375,1,0,0,0
44376,1,0,0,0
44377,1,1,1,1
44378,1,1,1,1
44379,1,0,0,0
44380,1,1,1,1
44386,1,0,0,0
44387,1,0,0,0
44393,1,1,1,0
44394,1,0,0,0
44395,1,1,0,0
44398,1,0,0,0
44399,0,\N,1,0
44401,1,0,0,0
44403,1,0,\N,0
44405,1,1,0,0
44411,1,1,0,0
44418,1,0,0,0
44419,1,0,0,0
44421,1,1,0,0
44422,1,0,0,0
44424,1,0,0,0
44428,1,0,0,0
44431,1,0,0,0
44433,1,0,0,0
44434,1,0,0,0
44435,1,0,0,0
44436,1,0,0,0
44437,1,0,0,0
44438,1,0,0,0
44439,1,0,0,0
44443,1,0,0,0
44445,1,1,0,0
44447,0,\N,1,1
44448,1,1,1,0
44453,1,1,0,0
44455,1,0,0,0
44458,1,0,0,0
44461,1,0,0,0
44464,1,0,0,0
44466,1,1,1,1
44468,1,0,0,0
44476,1,0,0,0
44477,1,0,0,0
44483,1,1,0,0
44485,1,0,0,0
44487,1,0,0,0
44488,1,0,0,0
44489,1,0,0,0
44490,1,0,0,0
44492,1,0,0,0
44493,1,0,0,0
44494,1,0,0,0
44496,1,0,0,0
44499,1,0,0,0
44501,1,1,0,\N
44502,1,0,0,0
44506,1,0,0,0
44509,1,0,0,0
44510,1,1,0,0
44512,1,1,1,0
44513,1,0,0,0
44515,1,0,0,0
44520,1,0,0,0
44522,1,1,1,1
44528,1,1,1,1
44532,1,1,1,1
44535,1,0,0,0
44539,1,0,0,0
44540,1,1,1,1
44542,1,1,0,0
44546,1,1,1,0
44551,1,0,0,0
44554,1,1,0,0
44557,1,1,0,0
44561,1,1,1,0
44564,1,1,0,0
44572,1,1,1,0
44575,1,1,1,1
44581,1,0,0,0
44584,1,0,0,0
44585,1,1,0,0
44591,1,0,0,0
44592,1,0,0,0
44593,1,0,0,0
44596,1,0,0,0
44597,1,0,0,0
44605,1,0,0,0
44606,1,1,1,1
44607,1,0,0,0
44609,1,0,0,0
44613,1,0,0,0
44614,1,1,0,0
44616,1,0,0,0
44620,1,0,0,0
44621,1,1,1,0
44624,1,1,1,1
44625,1,0,0,0
44626,1,0,0,0
44628,1,0,0,0
44635,1,0,0,0
44636,1,1,0,0
44638,1,1,1,0
44642,1,1,0,0
44643,1,0,0,0
44645,0,\N,1,0
44651,1,0,0,0
44653,1,0,0,0
44654,1,1,1,0
44657,1,0,0,0
44664,1,0,\N,0
