order_id,customer_id,product_id,order_value,purchase_time,rn
1687,36010,243,2952.44,3/29/2024 0:06,1
1688,17533,53,878.83,1/25/2024 0:06,1
1689,16246,166,1253.29,6/1/2024 0:06,1
1690,18794,209,2235.74,2/20/2024 0:06,1
1691,7717,257,3905.09,4/3/2024 0:06,1
1692,45062,94,2833.53,1/16/2024 0:06,1
1693,2879,56,4736.06,3/12/2024 0:06,1
1694,36345,47,4064.04,2/7/2024 0:06,1
1695,22772,30,3365.93,1/7/2024 0:06,1
1696,47607,270,2968.92,6/3/2024 0:06,1
1697,26015,282,2736.78,4/18/2024 0:06,1
1698,24144,152,3695.62,6/28/2024 0:06,1
1699,11402,168,1772.96,5/22/2024 0:06,1
1700,28619,274,4241.62,3/16/2024 0:06,1
1701,27889,203,4176.23,3/17/2024 0:06,1
1702,29374,158,3158.26,6/17/2024 0:06,1
1703,22725,73,613.77,5/4/2024 0:06,1
1704,35800,243,3250.77,6/20/2024 0:06,1
1705,44380,99,1559.03,1/28/2024 0:06,1
1706,24925,143,3050.22,1/29/2024 0:06,1
1707,43960,117,683.4,1/16/2024 0:06,1
1708,43581,252,4436.78,2/25/2024 0:06,1
1709,31759,157,2880.72,5/19/2024 0:06,1
1710,33806,156,4247.05,1/22/2024 0:06,1
1711,26547,46,3568.39,2/19/2024 0:06,1
1712,676,59,3580.76,2/6/2024 0:06,1
1713,6457,263,3515.16,3/14/2024 0:06,1
1714,1096,156,3987.19,3/15/2024 0:06,1
1715,34776,229,3368.36,6/16/2024 0:06,1
1716,17291,180,544.55,2/20/2024 0:06,1
1717,9993,15,1672.63,4/9/2024 0:06,1
1718,18407,2,1386.05,6/25/2024 0:06,1
1719,35605,161,3083.86,2/25/2024 0:06,1
1720,20435,60,2081.04,2/23/2024 0:06,1
1721,46299,81,1473.93,2/19/2024 0:06,1
1722,13180,121,4902.28,5/10/2024 0:06,1
1723,49762,22,669.84,6/23/2024 0:06,1
1724,4675,102,3880.92,5/14/2024 0:06,1
1725,20004,231,1943.15,1/2/2024 0:06,1
1726,44311,268,3919.77,3/26/2024 0:06,1
1727,14306,279,3757.95,2/1/2024 0:06,1
1728,33892,101,1865.96,6/27/2024 0:06,1
1729,49939,199,5294.12,1/1/2024 0:06,1
1730,32628,193,1715.9,1/1/2024 0:06,1
1731,22401,79,2756.08,1/24/2024 0:06,1
1732,45101,139,2940.48,6/3/2024 0:06,1
1733,17316,228,3499.23,6/15/2024 0:06,1
1734,25366,1,1721.73,5/18/2024 0:06,1
1735,6903,136,455.03,4/4/2024 0:06,1
1736,11297,174,1646.41,4/15/2024 0:06,1
1737,23262,7,834.98,4/27/2024 0:06,1
1738,7010,267,3371.44,4/15/2024 0:06,1
1739,44052,105,1447.99,2/25/2024 0:06,1
1740,45387,15,1784.35,5/27/2024 0:06,1
1741,2290,99,1604.42,3/18/2024 0:06,1
1742,19268,257,4096.61,1/17/2024 0:06,1
1743,47915,237,3365.29,4/3/2024 0:06,1
1744,30334,148,3360.8,1/14/2024 0:06,1
1745,37376,292,1101.48,4/20/2024 0:06,1
1746,36108,269,1581.4,6/29/2024 0:06,1
1747,44040,256,1717.41,3/27/2024 0:06,1
1748,6877,86,623.93,1/31/2024 0:06,1
1749,42222,279,3698.51,1/25/2024 0:06,1
1750,14989,80,3128.58,3/25/2024 0:06,1
1751,32770,82,2164.06,4/26/2024 0:06,1
1752,26416,160,3207.59,5/25/2024 0:06,1
1753,2360,280,1571.19,5/15/2024 0:06,1
1754,28655,277,393.38,1/24/2024 0:06,1
1755,27428,208,2059.16,5/17/2024 0:06,1
1756,25559,296,3505.85,1/20/2024 0:06,1
1758,47439,197,3189.32,5/9/2024 0:06,1
1759,9684,10,2142.73,2/29/2024 0:06,1
1760,48634,4,4509.31,6/18/2024 0:06,1
1761,37505,130,2539.44,6/21/2024 0:06,1
1762,34952,25,4042.71,4/13/2024 0:06,1
1763,1563,183,2166.38,4/29/2024 0:06,1
1764,11992,213,616.04,3/20/2024 0:06,1
1765,27204,73,585.92,5/24/2024 0:06,1
1766,19512,166,1080.79,1/4/2024 0:06,1
1767,19269,33,3295.9,3/17/2024 0:06,1
1768,49890,245,453.07,3/12/2024 0:06,1
1769,2352,158,3620.64,1/28/2024 0:06,1
1770,48597,159,3621.37,6/4/2024 0:06,1
1772,47470,210,3172.82,2/20/2024 0:06,1
1773,42896,115,1019.07,6/6/2024 0:06,1
1774,5216,15,1850.2,6/26/2024 0:06,1
1775,7965,159,3168.8,4/18/2024 0:06,1
1776,46395,168,1724.88,6/10/2024 0:06,1
1777,5250,162,1162.57,4/25/2024 0:06,1
1778,17160,33,3650.71,3/31/2024 0:06,1
1779,18763,145,4319.38,3/20/2024 0:06,1
1780,32101,212,4437.25,1/29/2024 0:06,1
1781,29680,64,3180.61,2/16/2024 0:06,1
1782,20281,163,2919.95,2/23/2024 0:06,1
1783,846,279,3319.21,4/3/2024 0:06,1
1784,39211,7,841.28,6/22/2024 0:06,1
1785,19380,60,2227.67,4/16/2024 0:06,1
1786,47631,74,3240.51,1/21/2024 0:06,1
1787,30799,201,1853.73,6/29/2024 0:06,1
1788,49572,273,4257,6/2/2024 0:06,1
1789,48389,96,2430.79,2/24/2024 0:06,1
1790,33619,106,3188.52,1/2/2024 0:06,1
1791,16636,17,3242.99,2/26/2024 0:06,1
1792,49159,252,4705.35,3/22/2024 0:06,1
1793,44759,87,3956.45,2/11/2024 0:06,1
1794,1813,215,761.85,2/5/2024 0:06,1
1795,41241,237,3286.14,4/4/2024 0:06,1
1796,27827,59,3955.66,3/27/2024 0:06,1
1797,10292,151,4288.25,5/19/2024 0:06,1
1798,41631,186,3038.59,2/12/2024 0:06,1
1799,17761,44,608.68,3/9/2024 0:06,1
1800,39927,71,3178.02,3/3/2024 0:06,1
1801,3928,270,2655.83,3/15/2024 0:06,1
1802,17104,52,420.07,4/7/2024 0:06,1
1803,26502,199,4690.05,3/29/2024 0:06,1
1804,37221,120,2801.95,3/20/2024 0:06,1
1805,2771,37,2159.06,4/20/2024 0:06,1
1806,519,247,4631.19,5/30/2024 0:06,1
1807,45638,296,4131.37,1/12/2024 0:06,1
1808,35453,202,4889.66,3/29/2024 0:06,1
1809,399,177,2994.06,3/13/2024 0:06,1
1810,29403,278,4229.6,3/29/2024 0:06,1
1811,31260,140,3450.45,4/12/2024 0:06,1
1812,4043,235,2705.81,4/12/2024 0:06,1
1813,7978,212,4208.87,6/26/2024 0:06,1
1814,41967,42,4134.82,2/9/2024 0:06,1
1815,37965,46,3977.48,3/5/2024 0:06,1
1816,520,259,1655.41,2/27/2024 0:06,1
1818,15356,114,1689.61,1/31/2024 0:06,1
1819,29166,145,4695.03,6/1/2024 0:06,1
1820,34648,47,3960.88,3/16/2024 0:06,1
1821,22435,99,1816.55,5/10/2024 0:06,1
1822,24338,296,3561.95,3/17/2024 0:06,1
1823,35293,78,3300.04,5/14/2024 0:06,1
1824,19050,264,4314.05,5/16/2024 0:06,1
1825,45220,216,418.26,5/7/2024 0:06,1
1826,1850,182,3229.21,3/20/2024 0:06,1
1827,19248,168,1575.56,3/18/2024 0:06,1
1828,33858,220,3601.18,6/18/2024 0:06,1
1829,10993,170,4505.25,1/17/2024 0:06,1
1830,10793,263,3666.78,2/6/2024 0:06,1
1831,8922,222,1359.4,6/20/2024 0:06,1
1832,32097,97,3576.21,5/11/2024 0:06,1
1833,231,26,3819.96,1/6/2024 0:06,1
1834,2925,166,1275.29,1/25/2024 0:06,1
1835,25249,119,1242.96,2/7/2024 0:06,1
1837,17615,165,3063.56,1/7/2024 0:06,1
1838,29601,106,3247.2,6/16/2024 0:06,1
1839,48547,193,2006.33,3/5/2024 0:06,1
1840,11335,152,3345.51,4/13/2024 0:06,1
1841,26246,45,4182.62,5/19/2024 0:06,1
1842,43206,219,3183.52,2/6/2024 0:06,1
1843,47035,157,3068.8,6/28/2024 0:06,1
1844,43813,58,4462.34,5/29/2024 0:06,1
1845,27079,213,632.28,3/23/2024 0:06,1
1846,34704,298,3825.12,5/23/2024 0:06,1
1847,22032,14,4689.29,2/26/2024 0:06,1
1848,24281,66,451.8,2/1/2024 0:06,1
1849,19126,209,2017.24,1/8/2024 0:06,1
1850,32377,56,5347.18,4/1/2024 0:06,1
1851,16830,127,4465.77,3/3/2024 0:06,1
1852,11851,134,3670.76,5/4/2024 0:06,1
1853,33193,81,1409.43,1/28/2024 0:06,1
1854,36181,140,3723.33,5/8/2024 0:06,1
1855,758,224,2764.37,3/11/2024 0:06,1
1856,12654,191,2226.33,4/13/2024 0:06,1
1857,49012,16,3396.3,4/25/2024 0:06,1
1858,29206,105,1409.17,1/21/2024 0:06,1
1859,15827,175,4721.92,6/28/2024 0:06,1
1860,45308,251,2405.52,1/26/2024 0:06,1
1861,31133,252,5194.83,1/24/2024 0:06,1
1862,41804,69,3636.9,5/13/2024 0:06,1
1863,16656,10,1981.51,4/25/2024 0:06,1
1864,2479,235,2409.38,3/8/2024 0:06,1
1865,22682,201,1952.18,3/24/2024 0:06,1
1866,21813,64,3065.86,3/2/2024 0:06,1
1867,43088,83,2738.87,4/6/2024 0:06,1
1868,10531,28,3436.8,3/30/2024 0:06,1
1869,21746,148,3513.19,4/2/2024 0:06,1
1870,9651,97,3668.68,3/28/2024 0:06,1
1871,37053,103,4341.4,3/26/2024 0:06,1
1872,46460,106,3373.69,3/19/2024 0:06,1
1873,25550,22,646.6,3/10/2024 0:06,1
1874,13744,160,3057.22,6/10/2024 0:06,1
1875,5967,19,3846.54,5/25/2024 0:06,1
1876,2460,173,3594.79,2/29/2024 0:06,1
1877,26218,92,1513.17,1/29/2024 0:06,1
1878,43125,223,2042.22,5/4/2024 0:06,1
1879,35629,275,1290.9,1/28/2024 0:06,1
1880,27027,282,2872.54,2/16/2024 0:06,1
1881,13309,108,2722.73,4/24/2024 0:06,1
1882,49075,249,2975.33,6/22/2024 0:06,1
1883,1034,118,990.85,4/3/2024 0:06,1
1884,27611,134,4044.91,4/24/2024 0:06,1
1885,19158,160,2772.16,6/8/2024 0:06,1
1886,3768,4,5020.47,1/3/2024 0:06,1
1887,17289,113,4632.46,2/6/2024 0:06,1
1888,41898,167,3122.26,3/16/2024 0:06,1
1889,48845,163,3383.29,4/28/2024 0:06,1
1890,8955,145,4389.86,5/23/2024 0:06,1
1891,12086,41,2828.31,1/14/2024 0:06,1
1892,17324,50,2208.72,2/10/2024 0:06,1
1893,31371,269,1449.74,3/8/2024 0:06,1
1894,45784,253,1606.43,2/7/2024 0:06,1
1895,6353,246,1990.67,5/10/2024 0:06,1
1896,15361,162,1166.93,4/12/2024 0:06,1
1897,35727,143,3205.67,1/31/2024 0:06,1
1898,20347,137,3235.43,2/29/2024 0:06,1
1899,40428,287,2713.57,5/21/2024 0:06,1
1900,35548,59,3517.37,1/29/2024 0:06,1
1901,44606,51,4087.57,2/29/2024 0:06,1
1902,402,134,3950.19,3/3/2024 0:06,1
1903,36469,5,4014.83,3/29/2024 0:06,1
1904,35161,129,4722.84,6/5/2024 0:06,1
1905,25725,13,4827.65,3/25/2024 0:06,1
1906,3727,291,4917.36,4/20/2024 0:06,1
1907,14351,191,2280.59,5/16/2024 0:06,1
1908,11920,123,4498.06,6/2/2024 0:06,1
1909,47858,168,1521.86,5/17/2024 0:06,1
1910,46081,118,932.42,5/1/2024 0:06,1
1911,13497,213,615.27,5/20/2024 0:06,1
1912,17048,45,3599.68,2/19/2024 0:06,1
1913,39004,82,2098.78,5/5/2024 0:06,1
1914,280,61,1887.11,1/17/2024 0:06,1
1915,18518,167,2643.29,3/31/2024 0:06,1
1916,6736,14,4363.4,2/26/2024 0:06,1
1917,21726,121,4235.56,5/7/2024 0:06,1
1918,10567,142,4100.02,1/27/2024 0:06,1
1919,19717,30,3606.29,5/12/2024 0:06,1
1920,27991,210,3003.2,5/10/2024 0:06,1
1922,42615,114,1641.26,4/29/2024 0:06,1
1923,36631,173,3840.51,6/28/2024 0:06,1
1924,40472,81,1304.62,2/10/2024 0:06,1
1925,17214,225,2158.3,4/9/2024 0:06,1
1926,21320,204,3353.51,6/6/2024 0:06,1
1927,47500,244,2217.29,6/11/2024 0:06,1
1928,20666,74,3619.91,4/12/2024 0:06,1
1929,1558,232,3377.08,2/6/2024 0:06,1
1930,28962,138,1326.08,6/7/2024 0:06,1
1931,25285,261,1207.41,4/23/2024 0:06,1
1932,1241,93,2253.3,1/21/2024 0:06,1
1933,30646,9,2766.82,1/27/2024 0:06,1
1934,22395,192,4186.89,6/20/2024 0:06,1
1935,40282,282,3096.41,5/31/2024 0:06,1
1936,36363,82,1971.15,1/11/2024 0:06,1
1937,1185,197,2947.9,1/16/2024 0:06,1
1938,10825,37,2090.08,4/17/2024 0:06,1
1939,43764,161,3078.8,2/11/2024 0:06,1
1940,47305,100,4030.42,4/16/2024 0:06,1
1941,29442,99,1582.89,1/12/2024 0:06,1
1942,11764,189,2063.27,1/9/2024 0:06,1
1943,46551,199,4882.38,4/19/2024 0:06,1
1944,8174,34,3543.67,4/2/2024 0:06,1
1945,43176,57,709.22,1/14/2024 0:06,1
1946,43926,38,1122.87,5/1/2024 0:06,1
1947,2955,13,4289.32,6/17/2024 0:06,1
1948,12311,191,2309.11,1/26/2024 0:06,1
1949,19539,243,3068.12,1/23/2024 0:06,1
1950,38702,258,4068.25,5/10/2024 0:06,1
1951,43751,173,3413.05,5/27/2024 0:06,1
1952,33393,160,2909.53,1/24/2024 0:06,1
1953,7974,131,1814.83,2/2/2024 0:06,1
1954,7403,84,1854.17,3/13/2024 0:06,1
1955,19560,8,1155.67,2/4/2024 0:06,1
1956,27061,70,1377.66,4/22/2024 0:06,1
1957,6780,64,3390.42,2/28/2024 0:06,1
1958,2926,268,4255.68,1/13/2024 0:06,1
1959,33738,244,2128.21,5/10/2024 0:06,1
1960,14155,261,1330.76,3/2/2024 0:06,1
1961,48912,150,450.65,1/23/2024 0:06,1
1962,10820,207,1163.66,3/7/2024 0:06,1
1963,33515,167,2706.33,1/21/2024 0:06,1
1964,15397,149,4040.24,6/15/2024 0:06,1
1965,23997,115,1104.91,1/17/2024 0:06,1
1966,7236,60,2298.45,1/13/2024 0:06,1
1967,44501,95,3882.58,1/19/2024 0:06,1
1968,42470,122,3239.15,2/13/2024 0:06,1
1969,10803,186,2639.88,6/21/2024 0:06,1
1970,11596,163,3210.9,3/13/2024 0:06,1
1971,38121,222,1347.93,2/29/2024 0:06,1
1972,7180,20,3610.96,1/14/2024 0:06,1
1973,33002,30,2988.28,4/18/2024 0:06,1
1974,18185,259,1763.23,1/26/2024 0:06,1
1975,13378,147,3345.7,5/16/2024 0:06,1
1976,18975,194,2761.58,3/12/2024 0:06,1
1977,5495,40,4542.44,2/11/2024 0:06,1
1978,21739,279,3507.51,4/9/2024 0:06,1
1979,19845,208,2006.35,4/23/2024 0:06,1
1980,3820,129,4378.41,6/2/2024 0:06,1
1981,22803,146,4440.82,4/16/2024 0:06,1
1982,4273,5,3870.81,6/28/2024 0:06,1
1983,40119,96,2431.14,6/8/2024 0:06,1
1984,49251,177,3272.04,3/21/2024 0:06,1
1985,43968,62,1089.15,1/22/2024 0:06,1
1986,41392,134,3601.52,3/3/2024 0:06,1
1987,20302,265,2072.76,3/30/2024 0:06,1
1988,10182,280,1793.64,3/21/2024 0:06,1
1989,23375,184,1358.74,5/9/2024 0:06,1
1990,12707,35,549.4,2/24/2024 0:06,1
1991,3800,204,3462.46,1/18/2024 0:06,1
1992,25592,272,2225.27,4/2/2024 0:06,1
1993,27913,285,1682.73,1/28/2024 0:06,1
1994,14211,72,3055.31,5/7/2024 0:06,1
1995,26653,26,3833.71,1/8/2024 0:06,1
1996,31000,269,1488.78,3/22/2024 0:06,1
1997,21173,219,3547.18,6/2/2024 0:06,1
1998,47740,154,4280.25,3/4/2024 0:06,1
1999,21233,64,3331.64,1/27/2024 0:06,1
2000,27604,89,2786.71,4/14/2024 0:06,1
2001,42323,134,4050.31,3/27/2024 0:06,1
2002,41535,199,4996.86,1/1/2024 0:06,1
2003,14454,163,3236.52,2/16/2024 0:06,1
2004,10844,37,1884.3,4/14/2024 0:06,1
2005,38553,120,2426.63,4/20/2024 0:06,1
2006,37281,155,1237.67,3/24/2024 0:06,1
2007,39896,63,3530.16,1/7/2024 0:06,1
2008,11198,167,2765,1/15/2024 0:06,1
2009,5452,159,3154.46,3/16/2024 0:06,1
2010,11808,229,3765.61,6/15/2024 0:06,1
2011,3479,62,1070.09,5/30/2024 0:06,1
2012,30171,165,2886.94,4/6/2024 0:06,1
2013,45547,143,3139.29,3/30/2024 0:06,1
2014,13861,139,3339.31,2/1/2024 0:06,1
2015,22994,52,455.04,3/7/2024 0:06,1
2016,17774,292,1103.03,6/23/2024 0:06,1
2017,34356,261,1364.05,1/4/2024 0:06,1
2018,16512,158,3057.6,5/8/2024 0:06,1
2019,8562,156,4557.41,2/14/2024 0:06,1
2020,11412,199,5092.48,2/24/2024 0:06,1
2021,15565,206,4141.14,6/17/2024 0:06,1
2022,30396,187,3681.04,6/22/2024 0:06,1
2023,30398,230,1151.16,6/21/2024 0:06,1
2024,33350,288,4141.42,3/31/2024 0:06,1
2025,23498,80,3024.43,3/13/2024 0:06,1
2026,36385,210,3318.58,3/30/2024 0:06,1
2027,827,261,1240.34,5/28/2024 0:06,1
2028,5517,223,2314.85,6/13/2024 0:06,1
2029,31967,207,1119.75,4/24/2024 0:06,1
2030,7379,276,340.13,6/23/2024 0:06,1
2031,44528,82,2032.29,3/16/2024 0:06,1
2032,23525,88,702.11,3/22/2024 0:06,1
2033,49317,70,1407.34,2/9/2024 0:06,1
2034,3091,269,1428.21,6/12/2024 0:06,1
2035,49541,228,3281.3,3/9/2024 0:06,1
2036,19850,74,3203.65,1/22/2024 0:06,1
2037,18376,32,1894.3,2/21/2024 0:06,1
2038,19598,70,1286.17,1/4/2024 0:06,1
2039,37787,127,4441.64,3/25/2024 0:06,1
2040,14664,142,3948.66,6/1/2024 0:06,1
2041,32230,223,2184.82,2/6/2024 0:06,1
2042,31399,246,2049.83,5/10/2024 0:06,1
2043,38470,35,626.81,6/18/2024 0:06,1
2044,35158,181,2800.99,1/19/2024 0:06,1
2045,12901,54,1724.72,3/20/2024 0:06,1
2046,14007,242,2801.4,2/7/2024 0:06,1
2047,6791,132,3352.08,2/4/2024 0:06,1
2048,2916,13,4984.12,4/5/2024 0:06,1
2049,11314,184,1418.19,5/6/2024 0:06,1
2050,12363,296,3772.15,1/9/2024 0:06,1
2051,44624,224,2954.55,4/9/2024 0:06,1
2052,32839,44,695.56,1/10/2024 0:06,1
2053,10433,51,3960.57,6/4/2024 0:06,1
2054,33331,94,2924.73,2/6/2024 0:06,1
2055,39486,171,2878.56,1/3/2024 0:06,1
2056,7568,215,800.04,6/16/2024 0:06,1
2057,32202,180,541.43,2/21/2024 0:06,1
2058,16648,41,2829.33,5/25/2024 0:06,1
2059,18800,192,4888.74,2/1/2024 0:06,1
2060,47162,53,1042.94,3/29/2024 0:06,1
2061,49298,6,2527.18,5/28/2024 0:06,1
2062,33188,193,1797.45,5/14/2024 0:06,1
2063,43209,28,3493.25,4/29/2024 0:06,1
2064,10998,188,3056.76,2/24/2024 0:06,1
2065,45489,138,1246.17,1/20/2024 0:06,1
2066,2247,243,3142.18,3/14/2024 0:06,1
2067,21814,81,1452.92,1/14/2024 0:06,1
2068,820,86,667.91,6/16/2024 0:06,1
2069,33727,103,3844.49,3/23/2024 0:06,1
2070,24059,112,3494.26,6/13/2024 0:06,1
2071,29310,73,584.15,1/5/2024 0:06,1
2072,36658,32,1730.44,1/25/2024 0:06,1
2073,26389,165,2715.53,3/4/2024 0:06,1
2074,31551,228,3027.2,1/14/2024 0:06,1
2075,8707,11,4036.51,2/1/2024 0:06,1
2076,12849,294,1869.27,2/1/2024 0:06,1
2077,12243,85,1813.89,6/3/2024 0:06,1
2078,13749,77,1562.38,4/2/2024 0:06,1
2079,31998,241,402.05,3/6/2024 0:06,1
2080,5675,228,3193.82,5/25/2024 0:06,1
2081,36938,49,4181.98,2/22/2024 0:06,1
2082,25929,261,1337.42,6/22/2024 0:06,1
2083,35956,299,1002.15,6/14/2024 0:06,1
2084,25809,245,502.18,5/24/2024 0:06,1
2085,5999,32,1700.31,1/18/2024 0:06,1
2086,5553,35,590.67,1/10/2024 0:06,1
2087,46316,156,4491.66,2/1/2024 0:06,1
2088,39876,30,3468.55,1/13/2024 0:06,1
2089,42640,235,2604.24,6/3/2024 0:06,1
2090,16649,238,1291.09,2/5/2024 0:06,1
2091,29106,138,1392.29,3/23/2024 0:06,1
2092,26598,62,1020.43,4/27/2024 0:06,1
2093,8750,26,3718.33,3/7/2024 0:06,1
2094,2015,113,4809.63,5/10/2024 0:06,1
2095,36400,112,3365.48,6/17/2024 0:06,1
2096,11603,30,3285.87,2/8/2024 0:06,1
2097,583,155,1367.72,4/23/2024 0:06,1
2098,40656,53,926.47,4/29/2024 0:06,1
2099,37933,124,1531.46,3/26/2024 0:06,1
2100,39232,100,3777.94,3/6/2024 0:06,1
2101,25828,178,3276.03,3/11/2024 0:06,1
2102,14490,3,3368.01,2/2/2024 0:06,1
2103,11376,244,2227.19,3/29/2024 0:06,1
2104,38857,293,4796.18,6/8/2024 0:06,1
2105,18106,58,4632.65,1/4/2024 0:06,1
2106,28016,229,3368.22,3/6/2024 0:06,1
2107,49327,232,3832.46,5/2/2024 0:06,1
2108,12930,73,639.15,3/1/2024 0:06,1
2109,45843,96,2399.21,1/21/2024 0:06,1
2110,41751,63,4026.03,3/12/2024 0:06,1
2111,35649,159,3436.09,5/5/2024 0:06,1
2112,9077,108,2788.29,6/10/2024 0:06,1
2113,10293,178,3420.12,1/7/2024 0:06,1
2114,5537,288,4389.68,3/8/2024 0:06,1
2115,25409,50,2260.32,6/12/2024 0:06,1
2116,6957,232,3390.86,4/6/2024 0:06,1
2117,42100,99,1718.87,4/11/2024 0:06,1
2118,34437,192,4929.35,2/27/2024 0:06,1
2119,32417,87,3737.41,1/2/2024 0:06,1
2120,40571,247,4867.72,4/24/2024 0:06,1
2121,6431,71,3308.11,5/5/2024 0:06,1
2122,13710,72,2719.04,2/26/2024 0:06,1
2123,47362,17,3361.51,6/7/2024 0:06,1
2124,21412,75,827.76,3/31/2024 0:06,1
2125,38300,191,2412.14,1/17/2024 0:06,1
2126,33630,67,346.23,4/14/2024 0:06,1
2127,18494,12,1305.94,6/28/2024 0:06,1
2128,22623,123,3935.74,6/5/2024 0:06,1
2129,3183,38,1078.39,3/11/2024 0:06,1
2130,18381,279,3519.42,4/24/2024 0:06,1
2131,23985,241,417.03,4/12/2024 0:06,1
2132,29984,201,1867.01,4/18/2024 0:06,1
2133,9238,178,3350.76,3/28/2024 0:06,1
2134,34463,275,1316.99,6/5/2024 0:06,1
2135,7261,112,3290.4,2/12/2024 0:06,1
2136,19270,246,2278.18,6/26/2024 0:06,1
2137,10894,173,3732.16,2/17/2024 0:06,1
2138,22443,198,441.27,6/25/2024 0:06,1
2139,48505,169,613.43,1/14/2024 0:06,1
2140,28318,36,3479.86,5/20/2024 0:06,1
2141,14027,145,4917.95,4/24/2024 0:06,1
2142,10890,255,4605.69,2/22/2024 0:06,1
2143,9310,221,4929.98,5/7/2024 0:06,1
2144,40215,75,841.72,2/12/2024 0:06,1
2145,23507,95,3840.75,6/27/2024 0:06,1
2146,17169,218,2248.32,6/2/2024 0:06,1
2147,36524,159,3620.43,4/23/2024 0:06,1
2148,14121,269,1412.1,1/22/2024 0:06,1
2149,46027,106,3366.49,1/11/2024 0:06,1
2150,13495,241,394.77,1/27/2024 0:06,1
2151,48854,23,1299.35,5/28/2024 0:06,1
2152,41958,296,3983.71,4/27/2024 0:06,1
2153,45664,297,3103.28,2/25/2024 0:06,1
2154,30735,209,1942.09,1/26/2024 0:06,1
2155,40967,117,720.25,1/6/2024 0:06,1
2156,22348,10,2182.4,4/7/2024 0:06,1
2157,8877,254,2340.67,3/8/2024 0:06,1
2159,21815,161,3082.65,3/12/2024 0:06,1
2160,6878,106,3489.74,1/21/2024 0:06,1
2161,3204,282,2894.67,1/1/2024 0:06,1
2162,26577,6,2790.21,5/28/2024 0:06,1
2163,36138,123,4233.18,5/1/2024 0:06,1
2164,49693,62,1010.98,3/24/2024 0:06,1
2165,36303,42,4144.42,2/19/2024 0:06,1
2166,27078,64,3027.93,3/3/2024 0:06,1
2167,2396,88,731.59,6/5/2024 0:06,1
2168,9451,280,1827.58,6/6/2024 0:06,1
2169,28268,102,4037.31,6/27/2024 0:06,1
2170,14644,96,2444.8,2/18/2024 0:06,1
2171,20584,41,2851.55,6/12/2024 0:06,1
2173,44275,266,2093.73,5/22/2024 0:06,1
2174,13980,147,3454.68,6/26/2024 0:06,1
2175,33971,97,3093.68,5/14/2024 0:06,1
2176,38735,230,1171.59,1/20/2024 0:06,1
2177,42119,106,3614.36,4/19/2024 0:06,1
2178,1344,71,3155.93,1/19/2024 0:06,1
2179,12524,26,3415.59,6/26/2024 0:06,1
2180,34943,90,1413.7,6/26/2024 0:06,1
2181,24826,160,2953.97,3/25/2024 0:06,1
2182,12053,13,4852.69,5/6/2024 0:06,1
2183,49883,56,5407.22,4/10/2024 0:06,1
2184,16001,114,1500.28,4/27/2024 0:06,1
2185,46593,77,1524.57,5/27/2024 0:06,1
2186,34203,49,3940.16,1/26/2024 0:06,1
2187,23098,171,3214.25,3/31/2024 0:06,1
2188,41008,16,3453.37,6/27/2024 0:06,1
2189,3779,104,2968.42,5/5/2024 0:06,1
2190,48735,12,1363.55,6/10/2024 0:06,1
2191,28973,13,4484.32,6/15/2024 0:06,1
2192,5347,2,1632.53,4/5/2024 0:06,1
2193,19586,136,465.43,6/20/2024 0:06,1
2194,30624,272,2176.08,4/28/2024 0:06,1
2196,47286,189,1904.06,6/11/2024 0:06,1
2197,22487,296,4068.93,4/29/2024 0:06,1
2198,36900,9,3056.38,4/20/2024 0:06,1
2199,11139,53,909.65,5/25/2024 0:06,1
2200,41113,128,2217.69,6/28/2024 0:06,1
2201,14113,76,1233.77,4/25/2024 0:06,1
2202,2453,223,2311.21,6/7/2024 0:06,1
2203,21974,69,3710.44,6/6/2024 0:06,1
2204,38976,56,5257.97,5/29/2024 0:06,1
2205,48386,97,3369.65,6/9/2024 0:06,1
2206,21304,121,4276.97,1/28/2024 0:06,1
2207,12870,1,1511.81,1/8/2024 0:06,1
2208,48924,93,2401.46,2/7/2024 0:06,1
2209,35214,139,3088.2,6/16/2024 0:06,1
2210,2545,70,1405.89,4/22/2024 0:06,1
2211,35737,94,2957.57,3/14/2024 0:06,1
2212,22209,201,1660.16,3/31/2024 0:06,1
2213,18799,274,3712.09,1/10/2024 0:06,1
2214,7418,210,3058.24,4/25/2024 0:06,1
2215,33970,181,3072.2,5/6/2024 0:06,1
2216,31150,232,3456.54,6/2/2024 0:06,1
