customer_id,signup_date,device_type,traffic_source
41121,1/15/2024,mobile,"referral"
41122,5/21/2024,mobile,"organic"
41123,6/21/2024,mobile,"organic"
41124,6/14/2024,mobile,"organic"
41125,4/8/2024,mobile,"ads"
41126,1/18/2024,mobile,"ads"
41127,4/24/2024,mobile,"ads"
41128,4/22/2024,mobile,"organic"
41129,6/22/2024,mobile,"ads"
41130,2/3/2024,desktop,"organic"
41131,3/21/2024,mobile,"organic"
41132,1/17/2024,desktop,"organic"
41133,6/13/2024,mobile,"organic"
41134,4/28/2024,desktop,"organic"
41135,6/20/2024,mobile,"ads"
41136,4/28/2024,mobile,"organic"
41137,1/17/2024,mobile,"referral"
41138,6/3/2024,mobile,unknown
41139,1/5/2024,desktop,"organic"
41140,3/27/2024,desktop,"referral"
41141,6/10/2024,mobile,"organic"
41142,3/14/2024,mobile,"ads"
41143,5/28/2024,mobile,"ads"
41144,5/13/2024,mobile,"ads"
41145,3/10/2024,mobile,unknown
41146,2/8/2024,desktop,"organic"
41147,5/17/2024,mobile,"organic"
41148,3/16/2024,mobile,"ads"
41149,4/6/2024,desktop,"ads"
41150,6/28/2024,mobile,"organic"
41151,3/5/2024,mobile,"ads"
41152,4/27/2024,mobile,"ads"
41153,4/11/2024,mobile,"organic"
41154,5/30/2024,desktop,"referral"
41155,1/18/2024,mobile,"ads"
41156,1/26/2024,mobile,"organic"
41157,1/12/2024,mobile,"ads"
41158,4/9/2024,mobile,"organic"
41159,3/22/2024,mobile,"organic"
41160,4/3/2024,mobile,"organic"
41161,2/19/2024,desktop,"organic"
41162,4/24/2024,mobile,"organic"
41163,4/19/2024,mobile,"organic"
41164,5/24/2024,mobile,"ads"
41165,1/8/2024,desktop,"organic"
41166,4/11/2024,mobile,"ads"
41167,3/1/2024,mobile,"ads"
41168,2/6/2024,desktop,"ads"
41169,4/29/2024,mobile,"organic"
41170,6/22/2024,desktop,"organic"
41171,6/2/2024,desktop,"organic"
41172,1/26/2024,mobile,"organic"
41173,2/4/2024,desktop,"ads"
41174,4/20/2024,desktop,"ads"
41175,2/27/2024,desktop,"ads"
41176,2/6/2024,mobile,unknown
41177,4/19/2024,mobile,"organic"
41178,4/13/2024,mobile,"organic"
41179,4/23/2024,mobile,"organic"
41180,6/11/2024,desktop,"ads"
41181,1/1/2024,mobile,"organic"
41182,6/4/2024,desktop,"ads"
41183,3/22/2024,mobile,unknown
41184,2/18/2024,desktop,"organic"
41185,1/16/2024,mobile,"organic"
41186,3/20/2024,mobile,"ads"
41187,4/29/2024,mobile,"organic"
41188,5/10/2024,mobile,"organic"
41189,6/18/2024,mobile,"organic"
41190,6/27/2024,desktop,"organic"
41191,5/20/2024,mobile,"referral"
41192,2/23/2024,desktop,"organic"
41193,4/10/2024,mobile,"organic"
41194,3/31/2024,desktop,"ads"
41195,5/28/2024,mobile,"ads"
41196,2/13/2024,mobile,"ads"
41197,6/23/2024,mobile,"ads"
41198,2/19/2024,mobile,"ads"
41199,6/22/2024,mobile,"organic"
41200,1/21/2024,desktop,"organic"
41201,6/21/2024,mobile,"referral"
41202,6/27/2024,mobile,"organic"
41203,4/7/2024,desktop,"organic"
41204,1/29/2024,mobile,"organic"
41205,3/29/2024,desktop,"organic"
41206,6/5/2024,mobile,"organic"
41207,2/1/2024,mobile,"organic"
41208,5/8/2024,desktop,"ads"
41209,4/24/2024,desktop,"organic"
41210,6/5/2024,desktop,"ads"
41211,1/19/2024,mobile,"ads"
41212,4/19/2024,mobile,"ads"
41213,6/5/2024,mobile,"organic"
41214,5/6/2024,mobile,"ads"
41215,2/12/2024,desktop,"referral"
41216,1/18/2024,desktop,"ads"
41217,1/23/2024,mobile,"organic"
41218,4/21/2024,desktop,"referral"
41219,4/7/2024,mobile,"referral"
41220,2/21/2024,desktop,"organic"
41221,1/13/2024,desktop,"organic"
41222,3/15/2024,mobile,"ads"
41223,2/2/2024,mobile,"ads"
41224,3/2/2024,mobile,"ads"
41225,2/14/2024,mobile,"organic"
41226,3/17/2024,mobile,"ads"
41227,5/27/2024,mobile,"organic"
41228,1/25/2024,mobile,unknown
41229,5/2/2024,mobile,"organic"
41230,3/13/2024,mobile,"organic"
41231,3/16/2024,mobile,"organic"
41232,4/5/2024,desktop,"referral"
41233,2/17/2024,mobile,"ads"
41234,4/10/2024,mobile,"organic"
41235,3/13/2024,mobile,"referral"
41236,1/28/2024,mobile,"referral"
41237,4/23/2024,mobile,"organic"
41238,5/14/2024,desktop,"ads"
41239,2/27/2024,desktop,"organic"
41240,6/25/2024,mobile,"ads"
41241,5/29/2024,desktop,"organic"
41242,3/14/2024,mobile,"ads"
41243,6/22/2024,mobile,"organic"
41244,3/23/2024,mobile,"organic"
41245,5/30/2024,desktop,"referral"
41246,4/3/2024,mobile,"referral"
41247,4/30/2024,desktop,"referral"
41248,5/6/2024,mobile,"organic"
41249,4/24/2024,mobile,"organic"
41250,1/24/2024,mobile,unknown
41251,3/9/2024,desktop,"ads"
41252,1/4/2024,mobile,"organic"
41253,2/24/2024,mobile,unknown
41254,6/26/2024,desktop,"organic"
41255,5/21/2024,mobile,"organic"
41256,6/23/2024,desktop,"ads"
41257,4/23/2024,desktop,"organic"
41258,4/12/2024,mobile,"organic"
41259,5/17/2024,mobile,"organic"
41260,4/9/2024,mobile,"ads"
41261,1/10/2024,mobile,"organic"
41262,5/24/2024,desktop,"organic"
41263,3/22/2024,mobile,"organic"
41264,3/12/2024,desktop,"referral"
41265,3/16/2024,mobile,"ads"
41266,4/22/2024,desktop,"organic"
41267,1/7/2024,mobile,"organic"
41268,6/26/2024,mobile,"organic"
41269,3/11/2024,desktop,"ads"
41270,1/29/2024,mobile,"organic"
41271,5/31/2024,mobile,"ads"
41272,3/24/2024,mobile,"ads"
41273,3/31/2024,mobile,"organic"
41274,6/27/2024,mobile,"ads"
41275,4/28/2024,mobile,unknown
41276,1/2/2024,desktop,"organic"
41277,6/14/2024,mobile,"ads"
41278,5/1/2024,mobile,"organic"
41279,3/7/2024,mobile,"organic"
41280,6/1/2024,mobile,"organic"
41281,5/24/2024,desktop,"ads"
41282,5/29/2024,mobile,"ads"
41283,3/5/2024,desktop,"organic"
41284,1/9/2024,desktop,"ads"
41285,2/14/2024,mobile,"ads"
41286,1/26/2024,mobile,"organic"
41287,5/23/2024,mobile,"ads"
41288,5/31/2024,desktop,"referral"
41289,3/28/2024,mobile,"organic"
41290,1/31/2024,mobile,"organic"
41291,5/27/2024,mobile,"organic"
41292,6/12/2024,mobile,"organic"
41293,5/23/2024,desktop,"organic"
41294,4/25/2024,mobile,"organic"
41295,2/6/2024,mobile,"referral"
41296,6/19/2024,mobile,"ads"
41297,5/3/2024,mobile,"ads"
41298,2/19/2024,mobile,"organic"
41299,3/21/2024,mobile,"referral"
41300,3/24/2024,mobile,"organic"
41301,5/14/2024,desktop,"organic"
41302,5/19/2024,desktop,"referral"
41303,3/31/2024,desktop,"ads"
41304,3/31/2024,desktop,"ads"
41305,3/23/2024,mobile,"organic"
41306,1/18/2024,mobile,"organic"
41307,3/27/2024,mobile,"organic"
41308,1/29/2024,desktop,unknown
41309,1/14/2024,mobile,"ads"
41310,5/29/2024,desktop,unknown
41311,3/3/2024,mobile,"referral"
41312,2/18/2024,mobile,"organic"
41313,2/19/2024,mobile,"ads"
41314,3/11/2024,mobile,"organic"
41315,3/23/2024,desktop,"referral"
41316,6/24/2024,mobile,"organic"
41317,3/30/2024,mobile,"ads"
41318,1/16/2024,mobile,"organic"
41319,6/4/2024,desktop,"ads"
41320,6/8/2024,mobile,"organic"
41321,5/11/2024,mobile,"organic"
41322,3/27/2024,desktop,"organic"
41323,4/11/2024,mobile,"ads"
41324,3/16/2024,mobile,"ads"
41325,4/19/2024,mobile,"ads"
41326,4/4/2024,mobile,"organic"
41327,6/15/2024,mobile,"ads"
41328,3/13/2024,mobile,"organic"
41329,4/27/2024,mobile,"organic"
41330,2/23/2024,mobile,"organic"
41331,2/11/2024,mobile,"ads"
41332,6/15/2024,mobile,"organic"
41333,4/21/2024,mobile,"organic"
41334,3/30/2024,mobile,"organic"
41335,6/5/2024,mobile,"ads"
41336,6/17/2024,mobile,"ads"
41337,1/26/2024,mobile,"organic"
41338,3/24/2024,desktop,"ads"
41339,6/28/2024,desktop,"ads"
41340,1/24/2024,mobile,"organic"
41341,5/20/2024,mobile,"ads"
41342,3/29/2024,mobile,"organic"
41343,6/6/2024,mobile,"organic"
41344,1/30/2024,desktop,"organic"
41345,3/30/2024,mobile,"referral"
41346,5/25/2024,mobile,"ads"
41347,4/4/2024,mobile,"ads"
41348,2/20/2024,mobile,"organic"
41349,4/2/2024,desktop,"organic"
41350,1/6/2024,mobile,"ads"
41351,6/9/2024,mobile,"ads"
41352,4/1/2024,desktop,"organic"
41353,2/13/2024,mobile,"ads"
41354,4/8/2024,mobile,"referral"
41355,4/29/2024,mobile,"organic"
41356,3/19/2024,mobile,"organic"
41357,2/21/2024,mobile,"organic"
41358,4/20/2024,mobile,"organic"
41359,6/28/2024,mobile,"ads"
41360,6/7/2024,mobile,"ads"
41361,3/20/2024,desktop,"ads"
41362,6/21/2024,mobile,"organic"
41363,1/5/2024,desktop,"ads"
41364,5/6/2024,mobile,"ads"
41365,6/12/2024,mobile,"organic"
41366,6/2/2024,desktop,"organic"
41367,4/25/2024,mobile,"organic"
41368,2/29/2024,desktop,"organic"
41369,1/21/2024,mobile,"organic"
41370,5/16/2024,mobile,"organic"
41371,5/14/2024,mobile,"ads"
41372,1/18/2024,desktop,"organic"
41373,5/3/2024,desktop,"organic"
41374,3/24/2024,mobile,"referral"
41375,1/31/2024,mobile,"ads"
41376,5/16/2024,mobile,"ads"
41377,4/8/2024,mobile,"organic"
41378,5/18/2024,mobile,"ads"
41379,6/27/2024,mobile,"ads"
41380,1/22/2024,mobile,"organic"
41381,3/2/2024,mobile,"referral"
41382,1/20/2024,mobile,"referral"
41383,6/26/2024,desktop,"ads"
41384,5/2/2024,mobile,"organic"
41385,4/16/2024,desktop,"ads"
41386,4/11/2024,mobile,"referral"
41387,5/18/2024,desktop,"organic"
41388,2/29/2024,mobile,"ads"
41389,5/12/2024,mobile,"organic"
41390,3/26/2024,mobile,"referral"
41391,3/12/2024,desktop,"ads"
41392,4/13/2024,mobile,"organic"
41393,1/9/2024,mobile,"ads"
41394,4/4/2024,mobile,"organic"
41395,3/31/2024,mobile,"ads"
41396,6/20/2024,desktop,"organic"
41397,4/25/2024,desktop,"organic"
41398,4/17/2024,mobile,"ads"
41399,2/24/2024,desktop,"organic"
41400,2/12/2024,desktop,"ads"
41401,4/25/2024,mobile,"referral"
41402,1/15/2024,desktop,"organic"
41403,2/6/2024,mobile,"organic"
41404,6/18/2024,mobile,"organic"
41405,3/25/2024,mobile,"ads"
41406,3/5/2024,mobile,"organic"
41407,2/17/2024,desktop,"referral"
41408,1/31/2024,desktop,"ads"
41409,3/4/2024,desktop,"referral"
41410,4/4/2024,desktop,"ads"
41411,5/12/2024,desktop,"referral"
41412,3/21/2024,desktop,"organic"
41413,4/19/2024,mobile,"ads"
41414,4/1/2024,mobile,"ads"
41415,1/9/2024,mobile,"ads"
41416,1/19/2024,desktop,"ads"
41417,4/19/2024,desktop,"ads"
41418,2/6/2024,desktop,"organic"
41419,3/10/2024,mobile,"organic"
41420,4/15/2024,mobile,"organic"
41421,4/11/2024,mobile,"ads"
41422,5/15/2024,mobile,"organic"
41423,2/18/2024,mobile,"ads"
41424,5/26/2024,desktop,"organic"
41425,6/11/2024,mobile,"organic"
41426,6/25/2024,mobile,"ads"
41427,4/30/2024,mobile,"ads"
41428,3/29/2024,desktop,"ads"
41429,6/15/2024,mobile,"ads"
41430,3/6/2024,desktop,"referral"
41431,3/25/2024,mobile,"ads"
41432,4/3/2024,desktop,"ads"
41433,5/13/2024,desktop,"referral"
41434,4/26/2024,desktop,"referral"
41435,1/26/2024,mobile,"organic"
41436,4/1/2024,mobile,"ads"
41437,1/25/2024,mobile,"organic"
41438,6/1/2024,mobile,"ads"
41439,3/26/2024,mobile,"organic"
41440,4/5/2024,desktop,"referral"
41441,1/31/2024,desktop,"organic"
41442,2/5/2024,mobile,"ads"
41443,1/12/2024,desktop,"organic"
41444,1/17/2024,desktop,"ads"
41445,4/30/2024,mobile,"organic"
41446,4/7/2024,mobile,"organic"
41447,1/9/2024,mobile,"organic"
41448,3/6/2024,desktop,"organic"
41449,5/14/2024,mobile,"ads"
41450,1/31/2024,desktop,"referral"
41451,2/8/2024,desktop,"ads"
41452,1/16/2024,desktop,"organic"
41453,6/11/2024,mobile,"ads"
41454,6/26/2024,mobile,"ads"
41455,4/11/2024,desktop,"ads"
41456,2/26/2024,mobile,"organic"
41457,3/29/2024,mobile,"ads"
41458,1/29/2024,mobile,"organic"
41459,3/6/2024,mobile,"organic"
41460,4/28/2024,mobile,"ads"
41461,5/12/2024,desktop,"ads"
41462,6/3/2024,mobile,"referral"
41463,3/25/2024,mobile,"organic"
41464,3/24/2024,mobile,"organic"
41465,3/19/2024,mobile,"organic"
41466,5/8/2024,mobile,"organic"
41467,5/17/2024,desktop,"organic"
41468,6/20/2024,mobile,"organic"
41469,6/6/2024,desktop,"ads"
41470,4/10/2024,mobile,"organic"
41471,1/12/2024,mobile,"organic"
41472,4/17/2024,desktop,"referral"
41473,4/15/2024,desktop,"ads"
41474,5/16/2024,mobile,"ads"
41475,2/12/2024,mobile,"ads"
41476,1/18/2024,mobile,"organic"
41477,1/9/2024,mobile,"organic"
41478,1/9/2024,mobile,"organic"
41479,1/8/2024,mobile,"ads"
41480,6/22/2024,desktop,"organic"
41481,6/13/2024,mobile,"referral"
41482,3/15/2024,desktop,"organic"
41483,1/26/2024,mobile,"organic"
41484,6/2/2024,desktop,"organic"
41485,5/10/2024,mobile,"organic"
41486,5/12/2024,desktop,"ads"
41487,3/13/2024,desktop,"organic"
41488,6/6/2024,mobile,"organic"
41489,4/23/2024,desktop,"ads"
41490,4/16/2024,mobile,"organic"
41491,4/15/2024,mobile,"organic"
41492,5/25/2024,desktop,"organic"
41493,1/25/2024,mobile,"organic"
41494,4/5/2024,desktop,"ads"
41495,5/22/2024,mobile,"ads"
41496,1/28/2024,mobile,"referral"
41497,5/24/2024,desktop,"ads"
41498,5/15/2024,desktop,"ads"
41499,5/6/2024,desktop,"ads"
41500,1/24/2024,mobile,"organic"
41501,4/23/2024,desktop,"ads"
41502,6/8/2024,mobile,"organic"
41503,4/29/2024,mobile,"organic"
41504,1/5/2024,desktop,"referral"
41505,3/26/2024,mobile,"organic"
41506,2/25/2024,mobile,"ads"
41507,3/7/2024,mobile,"organic"
41508,3/28/2024,desktop,"referral"
41509,4/24/2024,desktop,"ads"
41510,6/21/2024,mobile,"organic"
41511,2/20/2024,desktop,"referral"
41512,3/22/2024,desktop,"ads"
41513,3/7/2024,mobile,"referral"
41514,1/3/2024,desktop,"referral"
41515,4/25/2024,desktop,"ads"
41516,6/8/2024,mobile,"ads"
41517,4/4/2024,mobile,"ads"
41518,3/3/2024,desktop,"organic"
41519,6/21/2024,mobile,"ads"
41520,1/21/2024,mobile,"organic"
41521,3/29/2024,mobile,"organic"
41522,6/22/2024,desktop,"ads"
41523,2/13/2024,mobile,"referral"
41524,1/18/2024,mobile,"organic"
41525,4/25/2024,mobile,"ads"
41526,3/20/2024,mobile,"organic"
41527,3/8/2024,mobile,"ads"
41528,4/4/2024,mobile,"ads"
41529,4/9/2024,mobile,"ads"
41530,1/7/2024,desktop,"organic"
41531,3/29/2024,mobile,"organic"
41532,2/15/2024,mobile,"ads"
41533,1/12/2024,mobile,"ads"
41534,4/27/2024,desktop,"organic"
41535,5/15/2024,mobile,"referral"
41536,6/5/2024,desktop,unknown
41537,5/18/2024,desktop,"organic"
41538,5/31/2024,mobile,"ads"
41539,3/11/2024,desktop,"ads"
41540,4/2/2024,mobile,"organic"
41541,5/25/2024,mobile,"organic"
41542,6/19/2024,desktop,"referral"
41543,5/5/2024,desktop,"organic"
41544,2/16/2024,desktop,"ads"
41545,1/17/2024,mobile,"referral"
41546,1/12/2024,desktop,"organic"
41547,3/9/2024,desktop,"referral"
41548,2/9/2024,desktop,"organic"
41549,2/7/2024,mobile,"ads"
41550,5/25/2024,desktop,"ads"
41551,3/6/2024,mobile,"ads"
41552,4/23/2024,mobile,"organic"
41553,4/3/2024,mobile,"ads"
41554,4/10/2024,mobile,"organic"
41555,6/23/2024,mobile,"ads"
41556,4/24/2024,mobile,"organic"
41557,1/14/2024,desktop,"ads"
41558,2/14/2024,mobile,unknown
41559,3/12/2024,mobile,"organic"
41560,5/10/2024,mobile,"ads"
41561,6/6/2024,desktop,"referral"
41562,6/20/2024,mobile,"organic"
41563,4/10/2024,desktop,"organic"
41564,2/26/2024,mobile,"referral"
41565,6/4/2024,desktop,"organic"
41566,6/22/2024,mobile,"ads"
41567,2/26/2024,mobile,"organic"
41568,3/23/2024,mobile,"organic"
41569,4/21/2024,mobile,"organic"
41570,4/16/2024,mobile,"referral"
41571,2/21/2024,mobile,"organic"
41572,1/16/2024,mobile,"organic"
41573,2/21/2024,mobile,"organic"
41574,3/15/2024,mobile,"ads"
41575,4/20/2024,mobile,"ads"
41576,3/24/2024,mobile,"ads"
41577,1/9/2024,mobile,"ads"
41578,2/25/2024,mobile,"ads"
41579,4/26/2024,desktop,"organic"
41580,3/9/2024,mobile,"ads"
41581,2/28/2024,mobile,"organic"
41582,3/2/2024,mobile,"referral"
41583,2/16/2024,mobile,"ads"
41584,2/4/2024,desktop,"referral"
41585,3/30/2024,desktop,"ads"
41586,2/4/2024,desktop,"organic"
41587,5/1/2024,desktop,"organic"
41588,4/18/2024,mobile,"referral"
41589,2/2/2024,mobile,"ads"
41590,3/27/2024,mobile,"organic"
41591,5/18/2024,mobile,"referral"
41592,3/17/2024,mobile,"organic"
41593,5/25/2024,mobile,"organic"
41594,1/22/2024,mobile,"organic"
41595,2/3/2024,desktop,"ads"
41596,3/7/2024,mobile,"referral"
41597,3/15/2024,mobile,"ads"
41598,3/2/2024,mobile,"ads"
41599,4/20/2024,mobile,"ads"
41600,2/6/2024,desktop,"organic"
41601,5/7/2024,mobile,"organic"
41602,3/5/2024,mobile,"ads"
41603,2/20/2024,mobile,"ads"
41604,6/6/2024,desktop,"organic"
41605,3/28/2024,desktop,"organic"
41606,1/15/2024,mobile,"ads"
41607,3/21/2024,mobile,"organic"
41608,4/12/2024,mobile,"ads"
41609,4/14/2024,mobile,"referral"
41610,5/21/2024,mobile,"organic"
41611,5/16/2024,mobile,"organic"
41612,4/17/2024,mobile,"organic"
41613,2/18/2024,desktop,"ads"
41614,2/18/2024,desktop,"ads"
41615,3/25/2024,mobile,"ads"
41616,5/21/2024,desktop,"organic"
41617,4/1/2024,desktop,"organic"
41618,3/5/2024,mobile,"organic"
41619,2/12/2024,desktop,"ads"
41620,3/18/2024,desktop,"organic"
41621,2/15/2024,desktop,"ads"
41622,6/10/2024,desktop,"ads"
41623,5/28/2024,mobile,"ads"
41624,4/4/2024,mobile,"organic"
41625,1/2/2024,mobile,"organic"
41626,6/13/2024,desktop,"ads"
41627,5/20/2024,mobile,"ads"
41628,3/12/2024,desktop,"organic"
41629,1/30/2024,desktop,"ads"
41630,3/1/2024,mobile,"organic"
41631,3/7/2024,desktop,"ads"
41632,5/16/2024,mobile,"organic"
41633,2/8/2024,mobile,"organic"
41634,2/17/2024,desktop,"organic"
41635,3/9/2024,mobile,"ads"
41636,3/21/2024,mobile,"referral"
41637,2/4/2024,mobile,"ads"
41638,6/12/2024,mobile,"ads"
41639,4/22/2024,mobile,"ads"
41640,2/15/2024,mobile,"organic"
41641,3/8/2024,desktop,"organic"
41642,4/14/2024,mobile,unknown
41643,4/5/2024,desktop,"organic"
41644,3/31/2024,mobile,"ads"
41645,6/10/2024,desktop,"referral"
41646,6/5/2024,desktop,"organic"
41647,4/21/2024,mobile,"ads"
41648,5/14/2024,mobile,"organic"
41649,6/6/2024,mobile,"organic"
41650,3/7/2024,desktop,"ads"
41651,1/16/2024,desktop,"ads"
41652,1/4/2024,mobile,"organic"
41653,6/22/2024,mobile,"ads"
41654,3/7/2024,mobile,"organic"
41655,4/29/2024,desktop,"ads"
41656,4/12/2024,mobile,"ads"
41657,3/6/2024,mobile,"ads"
41658,6/4/2024,mobile,"ads"
41659,1/27/2024,mobile,"referral"
41660,1/25/2024,mobile,"organic"
41661,4/26/2024,mobile,"referral"
41662,2/16/2024,mobile,"organic"
41663,6/5/2024,mobile,"referral"
41664,4/12/2024,mobile,"organic"
41665,3/16/2024,desktop,"organic"
41666,1/23/2024,mobile,"referral"
41667,5/4/2024,mobile,"organic"
41668,1/5/2024,mobile,"organic"
41669,6/8/2024,mobile,"referral"
41670,4/26/2024,desktop,"organic"
41671,1/3/2024,mobile,"organic"
41672,5/2/2024,mobile,"organic"
41673,6/12/2024,mobile,"ads"
41674,5/18/2024,desktop,"organic"
41675,2/11/2024,mobile,"referral"
41676,5/22/2024,desktop,"organic"
41677,1/1/2024,mobile,"referral"
41678,3/24/2024,desktop,"ads"
41679,2/25/2024,mobile,"referral"
41680,3/5/2024,mobile,"ads"
41681,1/24/2024,desktop,"organic"
41682,3/25/2024,mobile,"ads"
41683,2/2/2024,desktop,"organic"
41684,5/16/2024,mobile,"organic"
41685,1/15/2024,mobile,"organic"
41686,6/17/2024,desktop,"organic"
41687,2/27/2024,desktop,"ads"
41688,2/3/2024,mobile,"ads"
41689,4/4/2024,mobile,"referral"
41690,6/28/2024,mobile,"ads"
41691,2/10/2024,mobile,"organic"
41692,3/3/2024,desktop,"ads"
41693,2/14/2024,mobile,"ads"
41694,4/26/2024,mobile,"referral"
41695,5/3/2024,mobile,"organic"
41696,4/15/2024,desktop,"organic"
41697,5/4/2024,mobile,"ads"
41698,5/7/2024,mobile,"ads"
41699,4/29/2024,desktop,"organic"
41700,2/8/2024,desktop,"organic"
41701,5/11/2024,mobile,"ads"
41702,3/22/2024,mobile,"organic"
41703,6/18/2024,mobile,"ads"
41704,2/5/2024,mobile,"ads"
41705,3/14/2024,desktop,"ads"
41706,4/17/2024,mobile,"referral"
41707,5/27/2024,mobile,"organic"
41708,2/10/2024,desktop,"organic"
41709,3/5/2024,mobile,"organic"
41710,1/3/2024,desktop,"organic"
41711,2/21/2024,desktop,"organic"
41712,6/17/2024,mobile,"organic"
41713,6/3/2024,mobile,"ads"
41714,1/11/2024,mobile,"organic"
41715,5/4/2024,desktop,"organic"
41716,6/7/2024,mobile,unknown
41717,4/26/2024,desktop,"referral"
41718,5/6/2024,mobile,"organic"
41719,2/13/2024,mobile,"organic"
41720,4/27/2024,mobile,"organic"
41721,1/5/2024,desktop,"ads"
41722,6/13/2024,desktop,"organic"
41723,1/25/2024,mobile,"ads"
41724,3/19/2024,mobile,"organic"
41725,3/2/2024,desktop,"organic"
41726,3/25/2024,mobile,"referral"
41727,1/31/2024,mobile,"organic"
41728,5/6/2024,mobile,"organic"
41729,3/20/2024,mobile,"organic"
41730,5/23/2024,desktop,"organic"
41731,5/18/2024,desktop,"organic"
41732,1/18/2024,mobile,"referral"
41733,5/4/2024,mobile,"referral"
41734,3/5/2024,desktop,"organic"
41735,2/29/2024,desktop,"organic"
41736,5/2/2024,desktop,"ads"
41737,4/30/2024,mobile,"organic"
41738,1/27/2024,desktop,"organic"
41739,4/11/2024,desktop,"ads"
41740,3/25/2024,mobile,"referral"
41741,6/19/2024,mobile,"ads"
41742,1/15/2024,mobile,"organic"
41743,5/24/2024,desktop,"organic"
41744,4/4/2024,desktop,"organic"
41745,3/6/2024,desktop,"organic"
41746,5/17/2024,mobile,"referral"
41747,2/12/2024,desktop,"ads"
41748,6/4/2024,mobile,"referral"
41749,4/19/2024,desktop,"ads"
41750,5/3/2024,mobile,"ads"
41751,5/17/2024,mobile,"referral"
41752,4/6/2024,mobile,"ads"
41753,2/15/2024,desktop,"organic"
41754,6/9/2024,desktop,"ads"
41755,5/3/2024,mobile,"ads"
41756,1/7/2024,mobile,"ads"
41757,1/18/2024,mobile,"organic"
41758,6/12/2024,mobile,"referral"
41759,6/4/2024,desktop,"organic"
41760,6/11/2024,mobile,"organic"
41761,5/25/2024,mobile,"ads"
41762,2/8/2024,desktop,"organic"
41763,2/9/2024,mobile,"referral"
41764,6/18/2024,desktop,"organic"
41765,6/17/2024,mobile,"organic"
41766,6/11/2024,desktop,"ads"
41767,6/16/2024,mobile,"referral"
41768,5/17/2024,desktop,"ads"
41769,5/26/2024,mobile,"ads"
41770,5/6/2024,mobile,"organic"
41771,6/18/2024,mobile,"organic"
41772,3/14/2024,mobile,"ads"
41773,5/20/2024,mobile,"organic"
41774,1/5/2024,mobile,"organic"
41775,2/23/2024,mobile,"ads"
41776,6/24/2024,mobile,"organic"
41777,6/19/2024,mobile,"organic"
41778,1/5/2024,mobile,"referral"
41779,1/31/2024,desktop,"referral"
41780,2/8/2024,mobile,"ads"
41781,5/27/2024,mobile,"referral"
41782,5/26/2024,mobile,"organic"
41783,4/3/2024,mobile,"organic"
41784,6/19/2024,mobile,"organic"
41785,3/1/2024,mobile,"ads"
41786,3/27/2024,mobile,"ads"
41787,1/18/2024,mobile,"organic"
41788,4/1/2024,desktop,"organic"
41789,3/31/2024,mobile,"ads"
41790,4/10/2024,mobile,"organic"
41791,3/1/2024,desktop,"organic"
41792,2/19/2024,mobile,"organic"
41793,2/4/2024,mobile,"ads"
41794,5/14/2024,desktop,"ads"
41795,4/14/2024,mobile,"organic"
41796,6/11/2024,desktop,"organic"
41797,4/9/2024,desktop,"organic"
41798,2/29/2024,desktop,"organic"
41799,2/22/2024,mobile,"organic"
41800,1/17/2024,mobile,"ads"
41801,3/29/2024,mobile,"referral"
41802,1/8/2024,mobile,"organic"
41803,1/10/2024,desktop,"organic"
41804,1/8/2024,mobile,"organic"
41805,4/3/2024,desktop,"organic"
41806,6/26/2024,mobile,"organic"
41807,2/27/2024,mobile,"referral"
41808,3/20/2024,mobile,"ads"
41809,6/3/2024,mobile,"organic"
41810,3/31/2024,mobile,"ads"
41811,3/1/2024,mobile,"ads"
41812,6/11/2024,mobile,"referral"
41813,6/16/2024,desktop,"ads"
41814,5/11/2024,desktop,"ads"
41815,6/6/2024,mobile,"organic"
41816,5/10/2024,mobile,"organic"
41817,5/13/2024,mobile,"organic"
41818,2/15/2024,desktop,"referral"
41819,2/23/2024,desktop,"referral"
41820,5/23/2024,desktop,"referral"
41821,1/2/2024,mobile,"ads"
41822,2/13/2024,mobile,"organic"
41823,3/20/2024,desktop,"organic"
41824,3/5/2024,desktop,"ads"
41825,5/25/2024,mobile,"organic"
41826,6/26/2024,mobile,"referral"
41827,2/21/2024,desktop,"organic"
41828,2/5/2024,desktop,"organic"
41829,3/16/2024,mobile,"referral"
41830,3/20/2024,mobile,"organic"
41831,3/2/2024,desktop,"referral"
41832,6/2/2024,mobile,"ads"
41833,1/6/2024,desktop,"organic"
41834,6/1/2024,desktop,"organic"
41835,4/24/2024,mobile,"organic"
41836,5/2/2024,mobile,"ads"
41837,6/19/2024,desktop,"ads"
41838,1/27/2024,desktop,"organic"
41839,3/25/2024,desktop,"ads"
41840,5/12/2024,mobile,"organic"
41841,6/10/2024,desktop,"organic"
41842,1/23/2024,mobile,unknown
41843,3/25/2024,mobile,"organic"
41844,2/22/2024,mobile,"organic"
41845,5/6/2024,mobile,"organic"
41846,2/25/2024,desktop,"ads"
41847,2/16/2024,mobile,"organic"
41848,3/13/2024,mobile,"referral"
41849,5/10/2024,desktop,"ads"
41850,6/12/2024,mobile,"ads"
41851,2/5/2024,desktop,"referral"
41852,3/21/2024,desktop,"ads"
41853,5/11/2024,desktop,"organic"
41854,3/30/2024,mobile,"organic"
41855,4/26/2024,mobile,"organic"
41856,6/11/2024,mobile,"ads"
